instance_id,N,M,correlation,f,class_ordering,status,profit,wall_time_s,gap_pct_vs_best
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed23.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,29100660,5503.958753667015,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed25.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,526978,306.64176254096674,98.15683311822993
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed25.json.gz,100000,20,inversely_strongly,0.5,random,timeout,526880,306.8651248750393,98.15717588463461
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed25.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28590900,5820.141883708013,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed28.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1976159,306.02472087502247,93.19737602320308
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed28.json.gz,100000,20,inversely_strongly,0.5,random,timeout,3589764,306.16540774999885,87.64278853197418
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed28.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,29049952,5788.863476667029,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed3.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1010766,306.23880449996796,96.50841990322871
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed3.json.gz,100000,20,inversely_strongly,0.5,random,timeout,1463625,306.7244612919749,94.94406824216794
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed3.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28948670,6004.471024582977,0.0
